2.3116 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.3281 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.3441 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.3441 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.3636 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.3776 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.3776 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.3945 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.4112 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.4112 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.4283 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.4459 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.4459 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.4619 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.4775 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.4775 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.4950 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.5114 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.5114 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.5275 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.5458 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.5458 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.5621 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.5787 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.5787 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.5944 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.6108 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.6108 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.6274 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.6452 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.6452 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.6635 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.6801 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.6801 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.6953 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.7113 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.7113 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.7286 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.7449 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.7449 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.7612 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.7781 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.7781 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.7944 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.8121 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.8121 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.8291 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.8447 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.8447 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.8613 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.8794 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.8794 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.8946 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.9112 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.9112 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.9282 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.9440 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.9440 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.9613 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.9776 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.9776 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.9959 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.0121 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.0121 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.0276 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.0442 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.0442 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.0608 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.0776 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.0776 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.0950 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.1129 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.1129 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.1275 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.1440 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.1440 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.1620 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.1777 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.1777 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.1950 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.2114 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.2114 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.2278 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.2446 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.2446 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.2608 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.2781 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.2781 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.2944 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.3122 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.3122 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.3275 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.3450 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.3450 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.3614 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.3776 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.3776 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.3958 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.4107 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.4107 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.4278 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.4449 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.4449 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.4607 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.4782 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.4782 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.4949 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.5111 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.5111 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.5283 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.5467 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.5467 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.5612 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.5775 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.5775 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.5961 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.6107 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.6107 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.6273 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.6445 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.6445 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.6614 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.6780 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.6780 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.6945 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.7107 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.7107 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.7272 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.7443 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.7443 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.7614 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.7775 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.7775 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.7821 	DATA 	Mouse: Left button down, pos=(231,215)
3.7960 	EXP 	responsefixationCrossDisplay: autoDraw = False
3.7960 	EXP 	StimuliText: autoDraw = False
3.7960 	EXP 	responsefixationCrossDisplay: autoDraw = True
3.7960 	EXP 	responsefixationCrossDisplay: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
3.8997 	DATA 	Mouse:  Left button up, pos=(231,215)
5.8740 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'Block': 9, 'Stimuli_Type': 'LiterallyFalse', 'Stimuli': 'The calm water was a tornado.', 'One_subsubj_two_subObj': 1, 'correct_answer': False, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
5.8965 	EXP 	StimuliText: autoDraw = False
5.8965 	EXP 	LeftResponseInstruction: autoDraw = False
5.8965 	EXP 	rightResponseInstruction: autoDraw = False
5.8965 	EXP 	responsefixationCrossDisplay: autoDraw = False
5.8965 	EXP 	responsefixationCrossDisplay: foreColor = <psychopy.colors.Color: black, alpha=1.0>
5.8965 	EXP 	StimuliText: height = np.float64(0.05)
5.8965 	EXP 	StimuliText: height = np.float64(0.05)
5.8965 	EXP 	StimuliText: height = np.float64(0.05)
5.8965 	EXP 	StimuliText: text = 'The calm water was a tornado.'
5.8965 	EXP 	StimuliText: autoDraw = True
5.8965 	EXP 	LeftResponseInstruction: autoDraw = True
5.8965 	EXP 	rightResponseInstruction: autoDraw = True
5.8965 	EXP 	responsefixationCrossDisplay: autoDraw = True
5.8965 	EXP 	responsefixationCrossDisplay: autoDraw = False
5.9288 	EXP 	responsefixationCrossDisplay: autoDraw = False
5.9628 	EXP 	responsefixationCrossDisplay: autoDraw = True
5.9628 	EXP 	responsefixationCrossDisplay: autoDraw = False
5.9851 	EXP 	responsefixationCrossDisplay: autoDraw = False
6.0149 	EXP 	responsefixationCrossDisplay: autoDraw = True
6.0149 	EXP 	responsefixationCrossDisplay: autoDraw = False
6.0462 	EXP 	responsefixationCrossDisplay: autoDraw = False
